customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
6302,Gabrielle Diaz,millerashley@example.com,Faroe Islands,2024-06-17,Standard,344.80
6303,George Mccarty PhD,michael99@example.org,Eritrea,2023-03-06,Standard,529.27
6304,Andrea Taylor,williamwade@example.org,Norfolk Island,2023-11-15,Premium,805.13
6305,Patrick Jordan,sherri12@example.org,Spain,2026-01-02,Standard,565.04
6306,Jason Washington,fgomez@example.org,Ukraine,2021-11-30,Standard,510.50
6307,Jeffrey Evans,erica56@example.net,Maldives,2023-07-14,Standard,282.56
6308,Christopher Brown,lindsay41@example.com,Benin,2021-09-13,Standard,88.98
6309,Janet Lewis,christinewolfe@example.net,Isle of Man,2025-05-20,Basic,312.33
6310,Julie Smith,hking@example.net,Lithuania,2022-04-27,Premium,1312.54
6311,Peter Richmond,staceychen@example.net,Papua New Guinea,2026-01-17,Basic,195.12
6312,Angela Walter,brianmarshall@example.org,Armenia,2023-02-22,Premium,1688.22
6313,Adam Avery,panderson@example.org,Guyana,2023-04-30,Standard,386.83
6314,Julia Blair,angelamoore@example.com,Serbia,2025-08-07,Premium,789.54
6315,Gail Coleman,kevinclark@example.org,United Arab Emirates,2025-05-06,Basic,267.39
6316,Stephanie Hall,jonespaula@example.com,Equatorial Guinea,2023-09-25,Standard,713.65
6317,Richard Johnson,bauertiffany@example.net,French Polynesia,2026-02-09,Standard,271.16
6318,Ethan Martin,brendagarcia@example.org,Suriname,2026-02-14,Basic,107.17
6319,Alicia Campos,jefferycox@example.org,Myanmar,2024-04-23,Basic,299.60
6320,Laurie Lang,blake96@example.net,Angola,2021-11-20,Standard,441.84
6321,Karen Frye,elizabeth65@example.com,Mali,2024-12-19,Standard,204.38
6322,Gregory Atkinson,wprice@example.com,Grenada,2023-06-12,Basic,302.53
6323,Randy Carter,bonniesnyder@example.com,Angola,2022-01-16,Standard,392.14
6324,Robert Anderson,tsummers@example.net,Fiji,2022-04-20,Standard,609.66
6325,Ryan Davis,wbrown@example.org,Comoros,2024-02-28,Basic,224.67
6326,Donald Kelley,barkerhunter@example.org,Saint Martin,2026-03-11,Basic,230.93
6327,Evan Ibarra,hdean@example.org,El Salvador,2021-11-12,Basic,48.10
6328,Kelly Dawson,nicholaswebster@example.org,Uruguay,2024-01-24,Standard,148.55
6329,Christina Simon,crystaldurham@example.com,Pakistan,2023-10-09,Standard,545.75
6330,Raymond Best,tiffany58@example.org,Korea,2026-01-10,Standard,635.53
6331,Henry Bradshaw,ngates@example.net,Bangladesh,2023-05-04,Standard,564.71
6332,Kristen Burns,bowmanjennifer@example.net,Vanuatu,2023-03-20,Premium,1135.90
6333,Ashley Adams,dana29@example.net,Timor-Leste,2025-03-02,Standard,529.73
6334,John Wilson,stevensandrew@example.com,Belgium,2022-02-09,Standard,270.54
6335,Theresa Gomez,williamssarah@example.net,Niue,2024-05-03,Standard,745.36
6336,Jennifer Fischer,fblackwell@example.com,Moldova,2024-04-02,Standard,213.13
6337,John Gross,lbass@example.com,United Kingdom,2021-08-26,Standard,729.57
6338,Cody Perry,darlenekelly@example.com,Chile,2024-11-08,Basic,109.96
6339,Antonio Williams,stricklandrichard@example.com,Israel,2024-08-30,Standard,471.31
6340,David Gallagher,ywalter@example.org,Saint Pierre and Miquelon,2026-04-22,Basic,83.98
6341,Robert Evans,umiller@example.org,Puerto Rico,2022-04-08,Basic,330.41
6342,Jonathan Garcia,iharrington@example.com,Zambia,2023-11-15,Basic,72.42
6343,Brenda Mays,lisaroman@example.org,Tokelau,2023-02-09,Basic,203.71
6344,Pamela Fields,robert43@example.org,Kenya,2022-04-20,Standard,668.05
6345,Nancy Lucas,mary63@example.org,Somalia,2021-12-19,Premium,251.12
6346,Pamela Cross,pearsonashley@example.com,Martinique,2026-04-24,Basic,126.79
6347,Alejandro Flores,michael31@example.net,Botswana,2022-09-22,Premium,1244.08
6348,Ian Barrera,haleybarbara@example.com,Congo,2022-11-22,Standard,165.93
6349,Hunter Bradford,randolphjoshua@example.org,Korea,2026-02-08,Standard,749.62
6350,Paul Webb,oholt@example.net,Faroe Islands,2022-07-28,Premium,815.47
6351,Ashley Davis,rebecca39@example.com,Micronesia,2024-11-11,Premium,296.02
6352,Sandra Norman,qduran@example.net,Turks and Caicos Islands,2023-05-07,Premium,1356.32
6353,Destiny Nichols MD,evancortez@example.com,Poland,2021-08-22,Basic,218.80
6354,William Henderson,isawyer@example.com,Christmas Island,2023-11-09,Basic,396.91
6355,Nicholas Roth,rachel51@example.net,Spain,2024-07-22,Premium,1688.17
6356,John Davidson,oconnoralan@example.net,Congo,2021-09-08,Basic,320.41
6357,Donald Gonzalez,rgarcia@example.net,Maldives,2022-11-23,Basic,228.81
6358,Shaun Osborn,jacob37@example.org,Guadeloupe,2022-09-01,Premium,1610.63
6359,Samuel Martinez,valerie68@example.net,Malawi,2025-10-23,Standard,92.93
6360,Nicole Valenzuela,evancook@example.org,Guadeloupe,2021-09-28,Basic,250.99
6361,Catherine Villa,debra90@example.org,Denmark,2024-03-15,Standard,355.14
6362,Brian Reilly PhD,allison77@example.net,Grenada,2022-04-25,Standard,640.38
6363,Bradley Vega,tiffanysolomon@example.org,Saint Martin,2023-02-20,Standard,83.86
6364,Cindy Arellano,tammycooke@example.org,Czech Republic,2025-01-01,Standard,300.35
6365,Margaret Tran,samantha35@example.org,South Africa,2021-11-19,Standard,410.71
6366,Matthew Jenkins,richardperry@example.com,Northern Mariana Islands,2025-05-23,Basic,336.29
6367,Gerald Brooks,christina99@example.com,Mauritius,2025-02-01,Standard,723.25
6368,Michael Franco,candacejimenez@example.org,Liechtenstein,2025-11-18,Basic,370.00
6369,Shelby Moore,christopherholland@example.net,Palestinian Territory,2023-08-01,Basic,284.84
6370,Jason Hall,jack80@example.net,Belgium,2022-02-05,Standard,486.58
6371,Brian Dixon,catherine77@example.org,Saudi Arabia,2023-05-24,Standard,672.97
6372,Miss Ashley Glass,nicole65@example.net,Faroe Islands,2026-07-21,Premium,1125.81
6373,Brendan White,oolson@example.net,Saint Helena,2022-12-24,Basic,353.50
6374,Alicia Kelly,sharon62@example.net,Cuba,2022-09-19,Standard,463.14
6375,Erika Singleton,cookamanda@example.org,Romania,2026-05-18,Premium,635.28
6376,Anthony Carson,tony05@example.net,Japan,2023-11-07,Standard,432.67
6377,Dr. Meagan Reynolds,joshuaherman@example.net,Cuba,2022-10-06,Standard,92.80
6378,Deanna Collins,ylindsey@example.net,Saint Martin,2025-04-21,Premium,1745.17
6379,Kevin Watson,melaniegarcia@example.com,Norway,2024-08-03,Standard,625.09
6380,Tina Molina,christiestone@example.org,Belize,2025-06-01,Standard,220.52
6381,James Hopkins,qwest@example.com,Slovakia (Slovak Republic),2025-09-17,Standard,174.82
6382,Jessica Fox,agonzalez@example.com,Bahrain,2024-04-09,Standard,260.64
6383,Jennifer King,alvaradotracie@example.com,Sao Tome and Principe,2024-08-17,Standard,126.80
6384,Maureen Gordon,tparks@example.org,Guam,2022-10-03,Standard,99.63
6385,Megan Adams,belljoseph@example.net,Bahrain,2024-07-12,Basic,303.06
6386,Laurie Evans,diane11@example.com,France,2022-06-16,Premium,1019.37
6387,Carlos Shannon,anthony51@example.org,Syrian Arab Republic,2022-06-12,Basic,55.43
6388,Sarah Bradford,debrajohnson@example.org,Australia,2025-04-30,Standard,89.35
6389,Michael Walker,hawkinstina@example.org,Antarctica (the territory South of 60 deg S),2023-03-03,Basic,125.55
6390,Tanya Scott,flowersdavid@example.org,Mauritius,2024-09-29,Basic,194.32
6391,Matthew Andrews,zsantana@example.org,Bolivia,2024-11-15,Basic,307.75
6392,Benjamin Spencer,dramos@example.com,Vanuatu,2024-12-29,Standard,139.79
6393,Kenneth Petersen,ngeorge@example.com,Fiji,2024-12-19,Basic,193.55
6394,Jasmine Hernandez,jeffreyward@example.net,Fiji,2025-08-27,Basic,377.98
6395,Karina Gould,medinalauren@example.com,Serbia,2026-05-15,Basic,354.94
6396,Diane Ewing,hernandezjuan@example.com,Antigua and Barbuda,2023-05-13,Premium,1568.78
6397,Christina Porter,jthomas@example.org,Grenada,2022-04-23,Standard,343.54
6398,Victor Clark,rodriguezmeghan@example.net,South Africa,2026-01-13,Standard,627.27
6399,Michael Harrison,nmartin@example.net,Fiji,2024-02-06,Basic,179.06
6400,Eric Vasquez,rodgersbrian@example.com,Equatorial Guinea,2023-09-03,Standard,124.06
6401,Kenneth Ramirez,traceyconner@example.net,Guinea,2023-08-21,Basic,116.63
6402,Jeffrey Henderson,angela67@example.com,Malta,2024-08-18,Basic,316.33
6403,Chad Montgomery,lauren93@example.org,Denmark,2024-10-26,Standard,304.86
6404,Shelly Duncan,daviddennis@example.org,Slovenia,2024-04-27,Premium,851.92
6405,Nancy Joyce,jennifer42@example.net,Comoros,2025-12-09,Standard,369.46
6406,Joanna Warren,shannonmcdonald@example.net,Jersey,2023-03-23,Premium,1161.55
6407,Alison Mitchell,spatton@example.org,Armenia,2022-11-14,Standard,590.06
6408,Eric Gray,sprice@example.com,San Marino,2025-05-19,Standard,171.25
6409,William Arnold,clarkchristine@example.net,Sudan,2022-04-25,Standard,429.03
6410,Scott Whitehead,collinhall@example.net,San Marino,2026-06-22,Standard,581.02
6411,Robin Mckee,dawn79@example.net,Saint Pierre and Miquelon,2022-09-08,Premium,556.31
6412,Suzanne Davis,jamesingram@example.net,Montenegro,2025-09-03,Basic,41.79
6413,Natalie Soto,carla12@example.net,Bulgaria,2024-07-24,Standard,377.02
6414,Beverly Moore,jonesjason@example.org,Samoa,2023-01-16,Standard,276.45
6415,Sonya Reeves,brandon74@example.net,Northern Mariana Islands,2022-01-02,Standard,525.30
6416,Vicki Munoz,jamesbird@example.net,Jamaica,2025-05-10,Standard,678.26
6417,Kimberly Hernandez,fhoffman@example.org,Mexico,2021-09-06,Premium,247.64
6418,Michael Ayers,mariahardin@example.net,Korea,2025-05-08,Standard,327.65
6419,Christina Warner,evanssheri@example.com,Luxembourg,2024-12-23,Basic,59.22
6420,Dylan Diaz,qmiller@example.net,Ghana,2024-04-17,Standard,379.79
6421,Maria Smith,doris29@example.org,Chad,2026-04-08,Standard,483.84
6422,Marc Paul,jennifer89@example.org,Norway,2024-11-10,Premium,754.98
6423,Terry Williams,sellerstimothy@example.org,Cameroon,2025-04-01,Standard,552.59
6424,Steven Atkinson,vevans@example.com,Maldives,2022-10-19,Basic,142.88
6425,Mario Juarez,david88@example.org,Gambia,2025-06-03,Standard,85.65
6426,Christian Wright,dillon94@example.org,Sri Lanka,2024-02-04,Basic,397.08
6427,Dennis Goodman,moorebrandy@example.net,Paraguay,2024-10-24,Standard,186.78
6428,Larry Brooks,harperclayton@example.com,Norway,2022-10-24,Basic,294.22
6429,Patricia Padilla,sarahallen@example.com,United Arab Emirates,2022-01-24,Standard,497.52
6430,Sharon Bird,drew05@example.net,Poland,2023-07-25,Basic,246.18
6431,Thomas Farmer,sfranco@example.com,Ukraine,2021-12-11,Standard,601.85
6432,Rebecca Mcdonald,iflowers@example.net,Israel,2022-01-18,Standard,448.07
6433,Jeffrey Ferguson,annabutler@example.net,Trinidad and Tobago,2021-09-17,Standard,480.21
6434,Kevin Richardson,brownclayton@example.com,Bahrain,2021-11-05,Basic,284.18
6435,Nicholas Hernandez,jasonhughes@example.org,Brazil,2024-01-03,Basic,204.23
6436,Sarah Nguyen,floresedwin@example.net,Malaysia,2021-09-28,Basic,146.40
6437,Lee Butler,hollowayjoshua@example.net,Anguilla,2023-06-25,Standard,322.17
6438,Eric Schneider,dominique17@example.net,United States Virgin Islands,2021-09-07,Standard,717.56
6439,Robert Malone,bclark@example.net,Switzerland,2023-10-24,Standard,297.99
6440,Jessica Mcfarland,kwalker@example.net,Mali,2025-12-23,Premium,208.51
6441,David Shelton,andrea02@example.net,Uzbekistan,2021-12-25,Standard,283.98
6442,Paul Smith,johnlewis@example.net,Burundi,2022-08-09,Standard,733.03
6443,Shannon Kim,fcollins@example.net,Sudan,2025-10-10,Standard,193.21
6444,Steven English,garycarney@example.org,Estonia,2022-02-02,Standard,199.84
6445,Danny Combs,lindseytorres@example.org,Saint Barthelemy,2025-05-17,Basic,334.97
6446,Laura Pittman,elizabeth74@example.net,Italy,2024-09-29,Standard,170.37
6447,Christina Hall,lisa30@example.net,Papua New Guinea,2025-10-29,Basic,185.52
6448,Kimberly Miller,wardwilliam@example.com,Dominica,2023-05-01,Standard,707.83
6449,Jessica Guzman,stephanie80@example.net,San Marino,2024-08-05,Standard,547.28
6450,Lisa Hanna,kim73@example.org,Croatia,2021-12-12,Basic,210.27
6451,Sandra Wiggins,wfigueroa@example.com,Iraq,2025-06-29,Standard,154.46
6452,Matthew Foley,alecschmidt@example.com,Comoros,2024-05-01,Basic,390.04
6453,Jon Montoya,shannonwood@example.org,Togo,2022-07-14,Premium,871.13
6454,Diana Nguyen,feliciajohns@example.net,Bolivia,2022-11-20,Basic,151.42
6455,Christopher Wilson,billy79@example.net,Vanuatu,2022-09-28,Basic,300.78
6456,Jerry Wallace,solisdenise@example.net,Bahamas,2022-02-10,Standard,223.77
6457,Neil Oconnor,dickersonscott@example.org,Georgia,2025-10-10,Standard,481.62
6458,Jessica Thompson,michael39@example.com,Tonga,2026-04-01,Standard,239.67
6459,Johnny Murphy,lgarcia@example.net,Cayman Islands,2022-11-21,Basic,89.87
6460,Steven Lambert,tayloraudrey@example.com,Taiwan,2025-02-26,Basic,312.52
6461,Angela Perez,fowlerjackson@example.net,Lebanon,2026-05-19,Basic,393.14
6462,William Moreno,pwatson@example.com,Romania,2024-03-13,Basic,363.01
6463,Chad Perez,fullersharon@example.org,Russian Federation,2025-10-13,Basic,359.42
6464,Emily Rodriguez,brenda88@example.com,Barbados,2023-07-21,Premium,399.37
6465,Steven Ramirez,travis92@example.com,Norway,2024-09-20,Standard,486.75
6466,Sara Manning,christinegarrison@example.org,Albania,2023-05-06,Standard,445.75
6467,Sara Owen,qsmith@example.com,Trinidad and Tobago,2025-03-12,Basic,93.01
6468,Crystal Roberts,cindy81@example.com,United Kingdom,2024-06-13,Standard,317.14
6469,Sandra Vazquez,ocarter@example.org,Peru,2024-01-28,Standard,368.05
6470,Ashley Baker,thomasandrew@example.org,Australia,2024-05-03,Standard,603.93
6471,Rebecca Walker,jonesdawn@example.org,Liechtenstein,2023-05-03,Standard,330.35
6472,Julie Sparks,charlesbutler@example.org,El Salvador,2024-02-22,Standard,124.14
6473,Theresa Young,cookkevin@example.com,Venezuela,2025-05-18,Basic,45.38
6474,Valerie Stafford,mcguiredylan@example.org,Micronesia,2022-05-04,Standard,362.52
6475,Kristin Glass,hallstephen@example.org,Mozambique,2026-01-14,Standard,537.83
6476,Kimberly Mejia,jperez@example.com,British Virgin Islands,2023-02-24,Premium,474.70
6477,Greg Thomas,ryan86@example.org,Senegal,2026-03-05,Standard,460.77
6478,Patricia Daniels,brianbernard@example.org,Cook Islands,2024-03-28,Basic,310.15
6479,Nicole Olson,chelsea32@example.com,Puerto Rico,2023-01-28,Standard,204.63
6480,Harold Dunn,josecastro@example.org,Chad,2022-10-16,Standard,440.49
6481,Barbara Romero,deborah80@example.com,San Marino,2025-01-08,Standard,612.49
6482,David Black,thomasfreeman@example.com,United Kingdom,2024-07-03,Standard,418.60
6483,Deanna Ramirez,fergusonshirley@example.net,Singapore,2026-02-15,Standard,102.38
6484,Miranda Serrano,kennethjohnson@example.org,Turks and Caicos Islands,2021-12-20,Premium,1685.78
6485,Jason Hall,jorge33@example.com,Bahamas,2022-06-16,Standard,226.02
6486,Erica Fischer,olee@example.net,British Indian Ocean Territory (Chagos Archipelago),2026-02-13,Premium,1517.23
6487,Shawn Gomez,jbeck@example.org,San Marino,2023-11-12,Standard,338.70
6488,Chad Walton,christinepatterson@example.com,Burkina Faso,2024-04-10,Basic,62.54
6489,Brian Green,huntmegan@example.org,Seychelles,2026-07-06,Premium,1488.09
6490,Matthew Hill,lbailey@example.net,Sao Tome and Principe,2024-08-19,Basic,221.40
6491,Alicia Jordan MD,thomasnorris@example.org,Israel,2023-01-21,Premium,1227.60
6492,Jacqueline Gould,fsanchez@example.org,Pakistan,2025-12-07,Basic,160.54
6493,Erin Harris,scottkelsey@example.net,Uzbekistan,2026-01-22,Basic,347.60
6494,David Williams,uhoward@example.com,Finland,2023-12-31,Premium,279.30
6495,Lindsey Foster,jperez@example.org,Iran,2021-09-10,Standard,488.15
6496,Angel Buck,xballard@example.org,Niger,2022-09-03,Standard,272.80
6497,Lauren Adams,michaeloliver@example.com,Trinidad and Tobago,2023-07-24,Standard,654.04
6498,Natalie Carter,aanderson@example.com,Tanzania,2022-01-07,Standard,380.87
6499,Lindsey Day,sarahnavarro@example.org,Benin,2022-08-27,Basic,350.64
6500,Brandon Hughes,jacobthomas@example.net,Saint Pierre and Miquelon,2024-10-29,Standard,663.49
6501,Suzanne Travis,bmclaughlin@example.com,Guam,2022-09-28,Basic,271.15
6502,Tyler Simon,dchapman@example.net,Bolivia,2025-02-03,Standard,108.95
6503,James Conner,john60@example.com,Cyprus,2021-10-21,Standard,505.31
6504,Ms. Tiffany Thompson,daniellecolon@example.net,Mozambique,2025-12-28,Standard,679.61
6505,John Harris,michelle39@example.org,Belarus,2022-02-26,Standard,479.21
6506,Kristen Molina,pthomas@example.net,Malta,2024-01-01,Standard,114.27
6507,Patrick Wilson,gomezgina@example.net,Nigeria,2023-12-04,Basic,358.76
6508,Richard Jenkins,linda00@example.net,French Polynesia,2023-11-09,Basic,314.67
6509,Joyce Wade,brendafarrell@example.com,Singapore,2026-08-02,Standard,162.77
6510,Annette Wyatt,rebeccapark@example.net,Western Sahara,2021-10-25,Premium,205.65
6511,Stephen Anderson,yfernandez@example.org,Oman,2025-08-24,Basic,308.51
6512,Patrick Chavez,yhall@example.com,Denmark,2025-12-06,Standard,497.14
6513,David Smith,award@example.com,Algeria,2024-11-13,Standard,334.52
6514,Michael Ashley,kimberlyberry@example.org,Bahrain,2023-11-29,Premium,428.53
6515,Rebecca Brewer,cochranpatricia@example.com,Nepal,2021-09-02,Standard,481.21
6516,Samuel Mora DDS,hmartinez@example.org,Holy See (Vatican City State),2023-09-07,Basic,134.88
6517,Jeffery Williams,andreasmith@example.net,Anguilla,2022-05-03,Standard,428.69
6518,Cassie Turner,shamilton@example.com,Greece,2022-01-27,Standard,120.33
6519,Heather Reynolds,zhaney@example.com,Luxembourg,2025-09-07,Standard,211.80
6520,Daniel Burnett,jamesduncan@example.org,Peru,2025-04-06,Standard,707.64
6521,Marcus Joseph,kimwu@example.org,Korea,2023-08-22,Basic,153.11
6522,Justin West,gary35@example.net,Micronesia,2026-05-22,Basic,101.65
6523,Meghan Frazier,ujohnson@example.com,Lao People's Democratic Republic,2022-05-20,Standard,723.68
6524,Brandi Adams,zwatts@example.org,Namibia,2026-05-14,Premium,1032.88
6525,Kirk King,cortiz@example.com,Djibouti,2026-01-05,Premium,191.76
6526,Tony Johnson,loweryashley@example.com,Iran,2023-07-12,Basic,363.68
6527,Amy Moore,wongjohn@example.net,Jersey,2023-02-25,Standard,143.62
6528,Jorge Taylor,luis20@example.net,Georgia,2022-02-13,Standard,75.31
6529,Valerie Pena MD,hernandeznicole@example.org,Chile,2023-06-02,Premium,1356.78
6530,Miss Allison King MD,ashleypowell@example.com,Guernsey,2022-05-29,Standard,421.47
6531,Anne Frank,robert98@example.org,Italy,2023-02-16,Standard,164.34
6532,Erica Poole,rickdixon@example.net,Sudan,2024-01-09,Standard,462.07
6533,Katherine Brown,jennifergarcia@example.net,Congo,2025-11-21,Standard,156.85
6534,Edwin Cain,shelley99@example.com,Korea,2021-10-22,Standard,125.18
6535,Robin Smith,arnolddavid@example.com,Barbados,2021-11-29,Standard,275.29
6536,Anthony Davis,walkerrobert@example.com,Mauritius,2026-05-25,Standard,108.20
6537,Tyler Mckinney,irobertson@example.org,Comoros,2024-08-09,Basic,351.24
6538,Robert Flynn,cwilliamson@example.com,Comoros,2026-06-03,Standard,170.07
